#  dtheta [rad],   non-shadow efficiency,    error,  absolute efficiency,   error
-0.0005 0.0 0.0 0.0 0.0
-0.00045 0.0 0.0 0.0 0.0
-0.0004 0.0 0.0 0.0 0.0
-0.00035 0.0001225790634959978 0.00012257155045233004 1e-06 9.999994999998751e-07
-0.0003 0.0004903162539837691 0.00024509801711555124 4e-06 1.999995999996e-06
-0.00025 0.002083844079431185 0.0005048795575673469 1.7e-05 4.123070579070895e-06
-0.0002 0.00796763912723708 0.0009843190652965884 6.5e-05 8.061995720663712e-06
-0.00015 0.02071586173081641 0.0015769357951516789 0.000169 1.2998901453584452e-05
-0.0001 0.043392988477568006 0.0022557175055051815 0.000354 1.8811557192321958e-05
-5e-05 0.08543760725668059 0.0030948482392981814 0.000697 2.6391555297102143e-05
0.0 0.15285609217945573 0.003984080654224105 0.001247 3.529086271260594e-05
5e-05 0.25263544986516306 0.0048108469637913615 0.002061 4.5351430837405784e-05
0.0001 0.37815641088502083 0.0053688894785466346 0.003085 5.545703539678261e-05
0.00015 0.5104192203971561 0.00553456942065208 0.004164 6.439457356019994e-05
0.0002 0.6380240254964452 0.005320672635269749 0.005205 7.195768183453384e-05
0.00025 0.752758028928659 0.0047763588306213986 0.006141 7.812354394803144e-05
0.0003 0.8454278009316009 0.004002322725096916 0.006897 8.276129162235206e-05
0.00035 0.9108850208384408 0.0031543892543341957 0.007431 8.588236279353287e-05
0.0004 0.9562392743319441 0.002264820020998186 0.007801 8.797809044870207e-05
0.00045 0.9819808776660947 0.0014727413538682265 0.008011 8.914495991922371e-05
0.0005 0.991664623682275 0.0010065912843111862 0.00809 8.957986325062123e-05
