#  dtheta [rad],   non-shadow efficiency,    error
-0.0005 0.0 0.0
-0.00045 0.0 0.0
-0.0004 0.0 0.0
-0.00035 0.00012253400318584795 0.00012252649566490894
-0.0003 0.0004901360127435028 0.0002450079406830214
-0.00025 0.0020830780541600813 0.0005046941565351972
-0.0002 0.007964710207082448 0.0009839586801684529
-0.00015 0.02070824653841441 0.0015763622394695859
-0.0001 0.04337703712780294 0.002254907099184949
-5e-05 0.08540620022056122 0.003093763687050241
0.0 0.15279990197279747 0.003982748177447056
5e-05 0.2525425805661071 0.004809377271271629
0.0001 0.37813993383163824 0.005367856748915999
0.00015 0.5104766572723931 0.00553353877927029
0.0002 0.6380345545888984 0.0053196611244091235
0.00025 0.7527263815708859 0.004775686082531832
0.0003 0.8453620879794143 0.004002281976607756
0.00035 0.9109177796838622 0.0031532863949851643
0.0004 0.9562553608626394 0.0022640065117231233
0.00045 0.981987501531675 0.001472204936476277
0.0005 0.9916676877833599 0.0010062228138705673
