#  dtheta [rad],   non-shadow efficiency,    error
-0.0005 0.042932947419199174 0.002226060115508047
-0.00045 0.07609744331886159 0.002911846456743565
-0.0004 0.12240713941148096 0.003599318415682972
-0.00035 0.18547998070429328 0.004268445648195055
-0.0003 0.26724553786782446 0.004859648083266281
-0.00025 0.36710082006753497 0.005293346176566241
-0.0002 0.47877472262421616 0.0054859102031837165
-0.00015 0.5914134105161601 0.005398312125414882
-0.0001 0.6939218523878437 0.005061063630377205
-5e-05 0.7863000482392668 0.0045015980758120275
0.0 0.8561263868789195 0.003854161153465756
5e-05 0.9085865894838399 0.0031648889104485926
0.0001 0.9475397973950797 0.0024484095507033314
0.00015 0.9699710564399421 0.0018742165466828302
0.0002 0.9819102749638206 0.0014635994527092855
0.00025 0.9916787264833574 0.000997586929579326
0.0003 0.9961408586589484 0.0006808886153104684
0.00035 0.9981910274963821 0.0004666520381509715
0.0004 0.9993970091654607 0.00026958438393542
0.00045 0.9998794018330921 0.00012059089472967278
0.0005 1.0 0.0
