#  dtheta [rad],   non-shadow efficiency,    error
-0.0005 0.00034195828108973814 0.00019739594639107456
-0.00045 0.0010258748432691034 0.00034178283288217355
-0.0004 0.003305596717200543 0.0006128185168080158
-0.00035 0.008320984839849555 0.0009698372536390092
-0.0003 0.018123788897754456 0.0014242256460008564
-0.00025 0.04183289638664078 0.0021374970839616435
-0.0002 0.0838937649606748 0.002959809074094009
-0.00015 0.15239940727231283 0.0038371890824123447
-0.0001 0.24848968425852047 0.004613681291973149
-5e-05 0.3735324290436567 0.005164632081842412
0.0 0.5058702838253732 0.005337845580090059
5e-05 0.6443633876667046 0.005110867191076139
0.0001 0.7670124244842129 0.004513292868003872
0.00015 0.8576313689729853 0.003730640654190604
0.0002 0.9216915536304571 0.0028682898956385967
0.00025 0.9606747976746837 0.002075150584239324
0.0003 0.9832440442266044 0.0013703805949377118
0.00035 0.9940727231277784 0.0008195257822787701
0.0004 0.9978342642197652 0.0004963155446755485
0.00045 0.9994300695315171 0.00025480801151815387
0.0005 0.9997720278126069 0.00016118230394450043
